code,complexity,tags,code_length
"R,G,B=map(int,input().split()) r=list(map(int,input().split())) g=list(map(int,input().split())) b=list(map(int,input().split())) r.sort(reverse=True) g.sort(reverse=True) b.sort(reverse=True) dp=[[[-1 for i in range(205)] for j in range(205)] for k in range(205)] def recurser(x,y,z): if (x>=R and y>=G) or (y>=G and z>=B) or (z>=B and x>=R): return 0 if dp[x][y][z]!=-1: return dp[x][y][z] maxi=0 if x<R and y<G: maxi=max(maxi,r[x]*g[y]+recurser(x+1,y+1,z)) if y<G and z<B: maxi=max(maxi,g[y]*b[z]+recurser(x,y+1,z+1)) if z<B and x<R: maxi=max(maxi,r[x]*b[z]+recurser(x+1,y,z+1)) dp[x][y][z]=maxi return maxi print(recurser(0,0,0))",cubic,"['dp', 'greedy', 'sortings']",633
"nr, ng, nb = map(int, input().split()) r = sorted([int(i) for i in input().split()]) g = sorted([int(i) for i in input().split()]) b = sorted([int(i) for i in input().split()]) dp = [[[0 for _ in range(nb + 1)] for _ in range(ng + 1)] for _ in range(nr + 1)] for i in range(nr + 1): for j in range(ng + 1): for k in range(nb + 1): val = 0 if i - 1 >= 0 and j - 1 >= 0: val = max(val, r[i - 1] * g[j - 1] + dp[i - 1][j - 1][k]) if i - 1 >= 0 and k - 1 >= 0: val = max(val, r[i - 1] * b[k - 1] + dp[i - 1][j][k - 1]) if j - 1 >= 0 and k - 1 >= 0: val = max(val, g[j - 1] * b[k - 1] + dp[i][j - 1][k - 1]) dp[i][j][k] = val print(dp[nr][ng][nb])",cubic,"['dp', 'greedy', 'sortings']",642
"import os import heapq import sys, threading import math import bisect import operator from collections import defaultdict sys.setrecursionlimit(10 ** 5) from io import BytesIO, IOBase def gcd(a, b): if b == 0: return a else: return gcd(b, a % b) def power(x, p, m): res = 1 while p: if p & 1: res = (res * x) % m x = (x * x) % m p >>= 1 return res def inar(): return [int(k) for k in input().split()] def lcm(num1, num2): return (num1 * num2) // gcd(num1, num2) rr=0 gg=0 bb=0 dp=[] def func(x,y,z,red,green,blue): if (x>=rr and y>=gg) or (y>=gg and z>=bb) or (x>=rr and z>=bb): return 0 if dp[x][y][z]!=-1: return dp[x][y][z] take=0 if x<rr and y<gg: take=max(take,red[x]*green[y]+func(x+1,y+1,z,red,green,blue)) if y<gg and z<bb: take=max(take,green[y]*blue[z]+func(x,y+1,z+1,red,green,blue)) if x<rr and z<bb: take=max(take,red[x]*blue[z]+func(x+1,y,z+1,red,green,blue)) dp[x][y][z]=take return take def main(): global rr,gg,bb,dp for i in range(202): temp=[] for j in range(202): lis=[] for k in range(202): lis.append(-1) temp.append(lis) dp.append(temp) rr, gg, bb = map(int, input().split()) red = inar() green = inar() blue = inar() red.sort(reverse=True) green.sort(reverse=True) blue.sort(reverse=True) print(func(0,0,0,red,green,blue)) BUFSIZE = 8192 class FastIO(IOBase): newlines = 0 def __init__(self, file): self._fd = file.fileno() self.buffer = BytesIO() self.writable = ""x"" in file.mode or ""r"" not in file.mode self.write = self.buffer.write if self.writable else None def read(self): while True: b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE)) if not b: break ptr = self.buffer.tell() self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr) self.newlines = 0 return self.buffer.read() def readline(self): while self.newlines == 0: b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE)) self.newlines = b.count(b""\n"") + (not b) ptr = self.buffer.tell() self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr) self.newlines -= 1 retu",cubic,"['dp', 'greedy', 'sortings']",2000
"R, G, B = map(int, input().split()) r = list(map(int, input().split())) g = list(map(int, input().split())) b = list(map(int, input().split())) r.sort() g.sort() b.sort() dp = [[[0]*202 for i in range(202)] for j in range(202)] for i in range(R+1): for j in range(G+1): for k in range(B+1): if i and j: dp[i][j][k] = max(dp[i][j][k], dp[i-1][j-1][k]+r[i-1]*g[j-1]) if i and k: dp[i][j][k] = max(dp[i][j][k], dp[i-1][j][k-1]+r[i-1]*b[k-1]) if k and j: dp[i][j][k] = max(dp[i][j][k], dp[i][j-1][k-1]+g[j-1]*b[k-1]) ans = 0 for i in dp: for j in i: ans = max(ans, max(j)) print(ans)",cubic,"['dp', 'greedy', 'sortings']",579
"R, G, B = map(int, input().split()) r = list(map(int, input().split())) g = list(map(int, input().split())) b = list(map(int, input().split())) r.sort() g.sort() b.sort() dp = [[[0]*202 for i in range(202)] for j in range(202)] for i in range(R+1): for j in range(G+1): for k in range(B+1): if i and j: dp[i][j][k] = max(dp[i][j][k], dp[i-1][j-1][k]+r[i-1]*g[j-1]) if i and k: dp[i][j][k] = max(dp[i][j][k], dp[i-1][j][k-1]+r[i-1]*b[k-1]) if k and j: dp[i][j][k] = max(dp[i][j][k], dp[i][j-1][k-1]+g[j-1]*b[k-1]) print(dp[R][G][B])",cubic,"['dp', 'greedy', 'sortings']",531
"def solve(i, j, k): if dp[i][j][k]!=-1: return dp[i][j][k] call = 0 if i>0 and j>0: call = max(call, R[i]*G[j]+solve(i-1, j-1, k)) if j>0 and k>0: call = max(call, G[j]*B[k]+solve(i, j-1, k-1)) if k>0 and i>0: call = max(call, B[k]*R[i]+solve(i-1, j, k-1)) dp[i][j][k] = call return call nr, ng, nb = map(int,input().split()) R = [0]+list(map(int,input().split())) G = [0]+list(map(int,input().split())) B = [0]+list(map(int,input().split())) R.sort() G.sort() B.sort() dp = [[[-1]*(nb+1) for j in range(ng+1)] for i in range(nr+1)] ans = solve(nr, ng, nb) print(ans)",cubic,"['dp', 'greedy', 'sortings']",567
"r, g, b = map(int, input().split(' ')) R = list(map(int, input().split(' '))) G = list(map(int, input().split(' '))) B = list(map(int, input().split(' '))) dp = [[[-1 for i in range(b+1)] for i in range(g+1)] for i in range(r+1)] R.sort(reverse=True) G.sort(reverse=True) B.sort(reverse=True) R.insert(0, 0) G.insert(0, 0) B.insert(0, 0) dp[0][0][0], ans = 0, 0 for i in range(0, r+1): for j in range(0, g+1): for k in range(0, b+1): if i == 0 and j == 0 and k == 0:continue if i and j and dp[i - 1][j - 1][k] != -1: dp[i][j][k] = max(dp[i][j][k], dp[i - 1][j - 1][k] + R[i] * G[j]) if k and j and dp[i][j - 1][k - 1] != -1: dp[i][j][k] = max(dp[i][j][k], dp[i][j - 1][k - 1] + B[k] * G[j]) if i and k and dp[i - 1][j][k - 1] != -1: dp[i][j][k] = max(dp[i][j][k], dp[i - 1][j][k - 1] + R[i] * B[k]) ans = max(ans,dp[i][j][k]) print(ans)",cubic,"['dp', 'greedy', 'sortings']",836
"import io import os import sys input = io.BytesIO(os.read(0,os.fstat(0).st_size)).readline def prdbg(*args, **kwargs): print(*args, **kwargs) pass def get_str(): return input().decode().strip() def rint(): return map(int, input().split()) def oint(): return int(input()) def valid(i1,i2,i3): if (i1+i2+i3)%2 or (i1 < 0 or i2 < 0 or i3 < 0) or i3 > i1 + i2\ or i2 > i1 + i3 or i1 > i2 + i3: return False return True def dfs(i1,i2,i3): if (i1 + i2 + i3) % 2 or (i1 < 0 or i2 < 0 or i3 < 0) or i3 > i1 + i2 \ or i2 > i1 + i3 or i1 > i2 + i3: return -2 if dp[i1][i2][i3] != -1: return dp[i1][i2][i3] ret1 = dfs(i1-1, i2-1, i3) if ret1 >= 0 : ret1 += a1[i1]*a2[i2] ret2 = dfs(i1-1, i2, i3-1) if ret2 >= 0: ret2 += a1[i1]*a3[i3] ret3 = dfs(i1, i2-1, i3-1) if ret3 >= 0: ret3 += a2[i2]*a3[i3] ret = max(ret1, ret2, ret3) dp[i1][i2][i3] = ret return ret n1, n2, n3 = rint() a1, a2, a3 = list(rint()), list(rint()), list(rint()) a1.sort(reverse=True) a2.sort(reverse=True) a3.sort(reverse=True) a1 = [0] + a1 a2 = [0] + a2 a3 = [0] + a3 n1 += 1 n2 += 1 n3 += 1 dp = [[[-1 for i3 in range(n3)] for i2 in range(n2)] for i1 in range(n1)] dp[1][1][0] = a1[1]*a2[1] dp[1][0][1] = a1[1]*a3[1] dp[0][1][1] = a2[1]*a3[1] dp[0][0][0] = -2 for i1 in range(n1): for i2 in range(n2): for i3 in range(n3): dfs(i1, i2, i3) ans = -1 for i1 in range(n1): for i2 in range(n2): for i3 in range(n3): ans = max(ans, dp[i1][i2][i3]) print(ans)",cubic,"['dp', 'greedy', 'sortings']",1413
"def solve(): r,g,b=map(int,input().split()) R=list(map(int,input().split())) G=list(map(int,input().split())) B=list(map(int,input().split())) R.sort(reverse=True) G.sort(reverse=True) B.sort(reverse=True) dp=[[[0]*(b+1) for _ in range(g+1)]for _ in range(r+1)] for i in range(r+1): for j in range(g+1): for k in range(b+1): if i<r and j<g: dp[i+1][j+1][k]=max(dp[i+1][j+1][k],dp[i][j][k]+R[i]*G[j]) if i<r and k<b: dp[i+1][j][k+1]=max(dp[i+1][j][k+1],dp[i][j][k]+R[i]*B[k]) if j<g and k<b: dp[i][j+1][k+1]=max(dp[i][j+1][k+1],dp[i][j][k]+B[k]*G[j]) ans=0 for i in range(r+1): for j in range(g+1): for k in range(b+1): ans=max(ans,dp[i][j][k]) return ans print(solve())",cubic,"['dp', 'greedy', 'sortings']",669
"import sys input=sys.stdin.readline def f(r,g,b,n,m,k): if((n>=1 and m>=1) or (k>=1 and m>=1) or(n>=1 and k>=1)): a1=mat[n][m][k] if(a1!=-1): return a1 else: a1=0 b1=0 c1=0 if(n>=1 and m>=1): a1=r[n-1]*g[m-1] + f(r,g,b,n-1,m-1,k) if(k>=1 and m>=1): b1=b[k-1]*g[m-1] + f(r,g,b,n,m-1,k-1) if(n>=1 and k>=1): c1=r[n-1]*b[k-1] + f(r,g,b,n-1,m,k-1) mat[n][m][k]=max(a1,b1) mat[n][m][k]=max(mat[n][m][k],c1) return mat[n][m][k] return 0 n,m,k=list(map(int,input().split("" ""))) mat=[[[-1 for i in range(k+1)] for j in range(m+1)]for z in range(n+1)] r=list(map(int,input().split("" ""))) g=list(map(int,input().split("" ""))) b=list(map(int,input().split("" ""))) r.sort() g.sort() b.sort() d={} print(f(r,g,b,n,m,k))",cubic,"['dp', 'greedy', 'sortings']",704
"from sys import stdin rints = lambda: [int(x) for x in stdin.readline().split()] def dp(r1, g1, b1): if mem[r1][g1][b1] != -1: return mem[r1][g1][b1] v1, v2, v3 = 0, 0, 0 if r1 < r: if g1 < g: v1 = (ar[r1] * ag[g1]) + dp(r1 + 1, g1 + 1, b1) if b1 < b: v2 = (ar[r1] * ab[b1]) + dp(r1 + 1, g1, b1 + 1) if g1 < g and b1 < b: v3 = (ag[g1] * ab[b1]) + dp(r1, g1 + 1, b1 + 1) mem[r1][g1][b1] = max(v1, v2, v3) return mem[r1][g1][b1] r, g, b = rints() ar, ag, ab = [sorted(rints(), reverse=True) for _ in range(3)] mem = [[[-1 for _ in range(b + 1)] for _ in range(g + 1)] for _ in range(r + 1)] print(dp(0, 0, 0))",cubic,"['dp', 'greedy', 'sortings']",607
"a,b,c=list(map(int,input().split())) R=list(map(int,input().split())) G=list(map(int,input().split())) B=list(map(int,input().split())) dp=[[[0 for i in range(201)] for j in range(201)] for k in range(201)] R.sort() G.sort() B.sort() for i in range(len(R)+1): for j in range(len(G)+1): for k in range(len(B)+1): if(i and j): dp[i][j][k]=max(dp[i][j][k],dp[i-1][j-1][k]+R[i-1]*G[j-1]) if(j and k): dp[i][j][k]=max(dp[i][j][k],dp[i][j-1][k-1]+G[j-1]*B[k-1]) if(i and k): dp[i][j][k]=max(dp[i][j][k],dp[i-1][j][k-1]+R[i-1]*B[k-1]) print(dp[len(R)][len(G)][len(B)])",cubic,"['dp', 'greedy', 'sortings']",561
"r,g,b = map(int,input().split()) l1 = list(map(int,input().split())) l2 = list(map(int,input().split())) l3 = list(map(int,input().split())) l1.sort(reverse=True) l2.sort(reverse=True) l3.sort(reverse=True) dp = [[ ['*' for cc1 in range(b+1)] for cc2 in range(g+1)] for r in range(r+1)] ans = 0 for i in range(r+1): for j in range(g+1): for k in range(b+1): if i == 0 and j == 0: dp[i][j][k] = 0 if j == 0 and k == 0: dp[i][j][k] = 0 if i == 0 and k == 0: dp[i][j][k] = 0 if i>0 and j>0 and k>0: dp[i][j][k] = max(l1[i-1]*l2[j-1] + dp[i-1][j-1][k],l1[i-1]*l3[k-1] + dp[i-1][j][k-1],l2[j-1]*l3[k-1] + dp[i][j-1][k-1]) else: if i>0 and j>0: dp[i][j][k] = l1[i-1]*l2[j-1] + dp[i-1][j-1][k] elif i>0 and k>0: dp[i][j][k] = l1[i-1]*l3[k-1] + dp[i-1][j][k-1] elif j>0 and k>0: dp[i][j][k] = l2[j-1]*l3[k-1] + dp[i][j-1][k-1] ans = max(ans,dp[i][j][k]) print(ans)",cubic,"['dp', 'greedy', 'sortings']",856
"import os import sys from io import BytesIO, IOBase BUFSIZE = 8192 class FastIO(IOBase): newlines = 0 def __init__(self, file): self._fd = file.fileno() self.buffer = BytesIO() self.writable = ""x"" in file.mode or ""r"" not in file.mode self.write = self.buffer.write if self.writable else None def read(self): while True: b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE)) if not b: break ptr = self.buffer.tell() self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr) self.newlines = 0 return self.buffer.read() def readline(self): while self.newlines == 0: b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE)) self.newlines = b.count(b""\n"") + (not b) ptr = self.buffer.tell() self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr) self.newlines -= 1 return self.buffer.readline() def flush(self): if self.writable: os.write(self._fd, self.buffer.getvalue()) self.buffer.truncate(0), self.buffer.seek(0) class IOWrapper(IOBase): def __init__(self, file): self.buffer = FastIO(file) self.flush = self.buffer.flush self.writable = self.buffer.writable self.write = lambda s: self.buffer.write(s.encode(""ascii"")) self.read = lambda: self.buffer.read().decode(""ascii"") self.readline = lambda: self.buffer.readline().decode(""ascii"") sys.stdin, sys.stdout = IOWrapper(sys.stdin), IOWrapper(sys.stdout) input = lambda: sys.stdin.readline().rstrip(""\r\n"") r,g,b = map(int,input().split()) l1 = list(map(int,input().split())) l2 = list(map(int,input().split())) l3 = list(map(int,input().split())) l1.sort(reverse=True) l2.sort(reverse=True) l3.sort(reverse=True) dp = [[ ['*' for cc1 in range(b+1)] for cc2 in range(g+1)] for r in range(r+1)] ans = 0 for i in range(r+1): for j in range(g+1): for k in range(b+1): if i == 0 and j == 0: dp[i][j][k] = 0 if j == 0 and k == 0: dp[i][j][k] = 0 if i == 0 and k == 0: dp[i][j][k] = 0 if i>0 and j>0 and k>0: dp[i][j][k] = max(l1[i-1]*l2[j-1] + dp[i-1][j-1][k],l1[i-1]*l3[k-1] + dp[i-1][j][k-1],l2[j-1]*l3[k-1] + dp[",cubic,"['dp', 'greedy', 'sortings']",2000
"import os import sys import math import heapq from decimal import * from io import BytesIO, IOBase from collections import defaultdict, deque def r(): return int(input()) def rm(): return map(int,input().split()) def rl(): return list(map(int,input().split())) r,g,b = rm() R = rl() G = rl() B = rl() R.sort() G.sort() B.sort() dp = [[[0]*(b+1) for j in range(g+1)] for i in range(r+1)] for i in range(r+1): for j in range(g+1): for k in range(b+1): if i and j: dp[i][j][k]=max(dp[i][j][k], dp[i-1][j-1][k]+R[i-1]*G[j-1]) if j and k: dp[i][j][k]=max(dp[i][j][k], dp[i][j-1][k-1]+G[j-1]*B[k-1]) if k and i: dp[i][j][k]=max(dp[i][j][k], dp[i-1][j][k-1]+B[k-1]*R[i-1]) print(dp[r][g][b])",cubic,"['dp', 'greedy', 'sortings']",684
"import sys;input = sys.stdin.readline inp,ip = lambda :int(input()),lambda :[int(w) for w in input().split()] r,g,b = ip() R = [0]+ip() G = [0]+ip() B = [0]+ip() R.sort() G.sort() B.sort() dp = [[[0]*201 for i in range(201)] for j in range(201)] for i in range(r+1): for j in range(g+1): for k in range(b+1): x = dp[i-1][j-1][k] + R[i]*G[j] if i*j else 0 y = dp[i][j-1][k-1] + G[j]*B[k] if j*k else 0 z = dp[i-1][j][k-1] + R[i]*B[k] if i*k else 0 dp[i][j][k] = max(dp[i][j][k],x,y,z) print(dp[r][g][b])",cubic,"['dp', 'greedy', 'sortings']",502
"import sys import math from math import * from collections import Counter,defaultdict from io import BytesIO, IOBase from collections import deque def rec(i,j,k): if (i == rl and j == bl) or (i == rl and k == gl) or (k == gl and j == bl): return 0 if dp[i][j][k] != -1: return dp[i][j][k] else: x = r[i]*b[j] y = b[j]*g[k] z = r[i] * g[k] if x>0: x += rec(i+1,j+1,k) if y>0: y += rec(i,j+1,k+1) if z>0: z += rec(i+1,j,k+1) dp[i][j][k] = max(x,y,z) return dp[i][j][k] def main(): global r,g,b,rl,bl,gl,dp rl,bl,gl = list(map(int, input().split())) r = list(map(int, input().split())) + [0] b = list(map(int, input().split())) + [0] g = list(map(int, input().split())) + [0] cnt =3 i =j = k = 0 ans = 0 dp=[[[-1 for i in range(gl+1)] for j in range(bl+1)]for k in range(rl+1)] r.sort(reverse = True) b.sort(reverse = True) g.sort(reverse = True) print(rec(i,j,k)) main()",cubic,"['dp', 'greedy', 'sortings']",868
"import sys,bisect,string,math,time,functools,random,fractions from heapq import heappush,heappop,heapify from collections import deque,defaultdict,Counter from itertools import permutations,combinations,groupby rep=range;R=range def Golf():n,*t=map(int,open(0).read().split()) def I():return int(input()) def S_():return input() def IS():return input().split() def LS():return [i for i in input().split()] def MI():return map(int,input().split()) def LI():return [int(i) for i in input().split()] def LI_():return [int(i)-1 for i in input().split()] def NI(n):return [int(input()) for i in range(n)] def NI_(n):return [int(input())-1 for i in range(n)] def StoLI():return [ord(i)-97 for i in input()] def ItoS(n):return chr(n+97) def LtoS(ls):return ''.join([chr(i+97) for i in ls]) def RA():return map(int,open(0).read().split()) def RLI(n=8,a=1,b=10):return [random.randint(a,b)for i in range(n)] def RI(a=1,b=10):return random.randint(a,b) def Rtest(T): case,err=0,0 for i in range(T): inp=INP() a1,ls=naive(*inp) a2=solve(*inp) if a1!=a2: print((a1,a2),inp) err+=1 case+=1 print('Tested',case,'case with',err,'errors') def GI(V,E,ls=None,Directed=False,index=1): org_inp=[];g=[[] for i in range(V)] FromStdin=True if ls==None else False for i in range(E): if FromStdin: inp=LI() org_inp.append(inp) else: inp=ls[i] if len(inp)==2: a,b=inp;c=1 else: a,b,c=inp if index==1:a-=1;b-=1 aa=(a,c);bb=(b,c);g[a].append(bb) if not Directed:g[b].append(aa) return g,org_inp def GGI(h,w,search=None,replacement_of_found='.',mp_def={' mp=[boundary]*(w+2);found={} for i in R(h): s=input() for char in search: if char in s: found[char]=((i+1)*(w+2)+s.index(char)+1) mp_def[char]=mp_def[replacement_of_found] mp+=[boundary]+[mp_def[j] for j in s]+[boundary] mp+=[boundary]*(w+2) return h+2,w+2,mp,found def TI(n):return GI(n,n-1) def accum(ls): rt=[0] for i in ls:rt+=[rt[-1]+i] return rt def bit_combination(n,base=2): rt=[] for tb in R(base**n):s=[tb//(base**bt)%base for bt in R(n)];rt+=[s] return rt def gc",cubic,"['dp', 'greedy', 'sortings']",2000
"def solve(r, g, b, rs, gs, bs): rs.sort(reverse=True) gs.sort(reverse=True) bs.sort(reverse=True) dp = [[[0]*(b+1) for _ in range(g+1)] for _ in range(r+1)] sol = 0 for ri in range(r+1): for gi in range(g+1): for bi in range(b+1): if ri < r and gi < g: dp[ri+1][gi+1][bi] = max(dp[ri+1][gi+1][bi], rs[ri]*gs[gi] + dp[ri][gi][bi]) if ri < r and bi < b: dp[ri+1][gi][bi+1] = max(dp[ri+1][gi][bi+1], rs[ri]*bs[bi] + dp[ri][gi][bi]) if gi < g and bi < b: dp[ri][gi+1][bi+1] = max(dp[ri][gi+1][bi+1], gs[gi]*bs[bi] + dp[ri][gi][bi]) sol = max(sol, dp[ri][gi][bi]) return sol r, g, b = map(int, input().split()) rs = list(map(int, input().split())) gs = list(map(int, input().split())) bs = list(map(int, input().split())) print(solve(r, g, b, rs, gs, bs))",cubic,"['dp', 'greedy', 'sortings']",750
"import sys as _sys _sys.setrecursionlimit(2**14) _cache = dict() class _SortedSeqs: def __init__(self, seqs): self.seqs = tuple(tuple(sorted(seq)) for seq in seqs) def __hash__(self): return id(self) def compute_max_area(r_seq, g_seq, b_seq): sorted_seqs_obj = _SortedSeqs((r_seq, g_seq, b_seq)) seqs_sizes = tuple(map(len, sorted_seqs_obj.seqs)) return _compute_max_area(sorted_seqs_obj, seqs_sizes) def _compute_max_area(sorted_seqs_obj, seqs_sizes): cache_key = (sorted_seqs_obj, seqs_sizes) if cache_key in _cache.keys(): return _cache[cache_key] seqs = sorted_seqs_obj.seqs nonempty_seqs_n = _how_many_nonempty(seqs_sizes) if nonempty_seqs_n < 2: ab_seqs_indices_list = [] elif nonempty_seqs_n == 2: ab_seqs_indices = [i for i, seq_size in enumerate(seqs_sizes) if seq_size > 0] ab_seqs_indices_list = [ab_seqs_indices] else: assert nonempty_seqs_n == 3 seqs_indices_sorted_by_size = [ i for i, seq in sorted( enumerate(seqs), key=lambda pair: (pair[1][seqs_sizes[pair[0]]-1], seqs_sizes[pair[0]]) ) ] ab_seqs_indices_1 = seqs_indices_sorted_by_size[2], seqs_indices_sorted_by_size[0] ab_seqs_indices_2 = seqs_indices_sorted_by_size[2], seqs_indices_sorted_by_size[1] ab_seqs_indices_list = [ab_seqs_indices_1, ab_seqs_indices_2] max_areas_variants = [] for a_seq_index, b_seq_index in ab_seqs_indices_list: a_seq_last = seqs[a_seq_index][seqs_sizes[a_seq_index]-1] b_seq_last = seqs[b_seq_index][seqs_sizes[b_seq_index]-1] new_seqs_sizes = list(seqs_sizes) new_seqs_sizes[a_seq_index] -= 1 new_seqs_sizes[b_seq_index] -= 1 max_area = _compute_max_area(sorted_seqs_obj, tuple(new_seqs_sizes)) max_area += a_seq_last * b_seq_last max_areas_variants.append(max_area) max_area = max(max_areas_variants, default=0) _cache[cache_key] = max_area return max_area def _how_many_nonempty(seqs_sizes): return len([size for size in seqs_sizes if size > 0]) def main(): r_n, g_n, b_n = map(int, input().split()) r_seq = tuple(map(int, input().split())) g_seq = tuple(map(int, input().split())) b_seq = tuple",cubic,"['dp', 'greedy', 'sortings']",2000
"import math import time from collections import defaultdict,deque,Counter from sys import stdin,stdout from bisect import bisect_left,bisect_right from queue import PriorityQueue import sys t=1 for _ in range(t): r,g,b=map(int,stdin.readline().split()) ra=list(map(int,stdin.readline().split())) ga=list(map(int,stdin.readline().split())) ba=list(map(int,stdin.readline().split())) ra.sort() ga.sort() ba.sort() dp=[[[0]*201 for _ in range(201)]for _ in range(201)] for i in range(r+1): for j in range(g+1): for k in range(b+1): if(i and j>0): dp[i][j][k]=max(dp[i][j][k], dp[i-1][j-1][k]+ra[i-1]*ga[j-1]) if(i and k>0): dp[i][j][k]=max(dp[i][j][k], dp[i-1][j][k-1]+ra[i-1]*ba[k-1]) if(k and j>0): dp[i][j][k]=max(dp[i][j][k], dp[i][j-1][k-1]+ga[j-1]*ba[k-1]) print(dp[r][g][b])",cubic,"['dp', 'greedy', 'sortings']",778
"import os import sys import math from io import BytesIO, IOBase from fractions import Fraction import collections from itertools import permutations from collections import defaultdict BUFSIZE = 8192 class FastIO(IOBase): newlines = 0 def __init__(self, file): self._fd = file.fileno() self.buffer = BytesIO() self.writable = ""x"" in file.mode or ""r"" not in file.mode self.write = self.buffer.write if self.writable else None def read(self): while True: b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE)) if not b: break ptr = self.buffer.tell() self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr) self.newlines = 0 return self.buffer.read() def readline(self): while self.newlines == 0: b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE)) self.newlines = b.count(b""\n"") + (not b) ptr = self.buffer.tell() self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr) self.newlines -= 1 return self.buffer.readline() def flush(self): if self.writable: os.write(self._fd, self.buffer.getvalue()) self.buffer.truncate(0), self.buffer.seek(0) class IOWrapper(IOBase): def __init__(self, file): self.buffer = FastIO(file) self.flush = self.buffer.flush self.writable = self.buffer.writable self.write = lambda s: self.buffer.write(s.encode(""ascii"")) self.read = lambda: self.buffer.read().decode(""ascii"") self.readline = lambda: self.buffer.readline().decode(""ascii"") sys.stdin, sys.stdout = IOWrapper(sys.stdin), IOWrapper(sys.stdout) input = lambda: sys.stdin.readline().rstrip(""\r\n"") R,G,B=map(int,input().split()) r=sorted(list(map(int,input().split()))) g=sorted(list(map(int,input().split()))) b=sorted(list(map(int,input().split()))) dp=[[[0]*(B+1) for j in range(G+1)] for i in range(R+1)] for i in range(R+1): for j in range(G+1): for k in range(B+1): if i>0 and j>0: dp[i][j][k]=max(dp[i][j][k],dp[i-1][j-1][k]+r[i-1]*g[j-1]) if i>0 and k>0: dp[i][j][k] = max(dp[i][j][k], dp[i - 1][j][k-1] + r[i - 1] * b[k - 1]) if j>0 and k>0: dp[i][j][k] = ma",cubic,"['dp', 'greedy', 'sortings']",1999
"r, g, b = map(int, input().split()) a = [[], [], []] dp = [[[0 for i in range(b + 1)] for j in range(g + 1)] for k in range(r + 1)] for x in range(3): a[x] = sorted([int(x) for x in input().split()]) odp = 0 for i in range(r + 1): for j in range(g + 1): for k in range(b + 1): if i < r and j < g: dp[i + 1][j + 1][k] = max(dp[i + 1][j + 1][k], dp[i][j][k] + a[0][i] * a[1][j]) if i < r and k < b: dp[i + 1][j][k + 1] = max(dp[i + 1][j][k + 1], dp[i][j][k] + a[0][i] * a[2][k]) if j < g and k < b: dp[i][j + 1][k + 1] = max(dp[i][j + 1][k + 1], dp[i][j][k] + a[1][j] * a[2][k]) odp = max(odp, dp[i][j][k]) print(odp)",cubic,"['dp', 'greedy', 'sortings']",615
"R,G,B=[int(c) for c in input().split()] ra=[int(c) for c in input().split()] ga=[int(c) for c in input().split()] ba=[int(c) for c in input().split()] ra.sort(reverse=True) ga.sort(reverse=True) ba.sort(reverse=True) dp = [[[-1 for i in range(201)]for j in range(201)]for k in range(201)] def solve(dp,r,g,b): if dp[r][g][b] !=-1: return dp[r][g][b] count= 0 for i,j in zip((r,g,b),(R,G,B)): if i == j: count+=1 if count >= 2: return 0 res = -999 if r != R and b!=B: res = max(res,ra[r]*ba[b] + solve(dp,r+1,g,b+1)) if r!=R and g != G: res = max(res,ra[r]*ga[g] + solve(dp,r+1,g+1,b)) if b!=B and g != G: res = max(res,ba[b]*ga[g] + solve(dp,r,g+1,b+1)) dp[r][g][b] = res return res print(solve(dp,0,0,0))",cubic,"['dp', 'greedy', 'sortings']",705
"from collections import deque from collections import OrderedDict import math import sys import os import threading import bisect import operator import heapq from atexit import register from io import BytesIO import io input = lambda: sys.stdin.readline().rstrip(""\r\n"") r,g,b = map(int, input().split()) a = [] for i in range(3): a.append([int(x) for x in input().split()]) a[i].sort(reverse=True) dp = [[[0 for i in range(205)] for j in range(205)] for k in range(205)] answer = 0 for i in range(r+1): for j in range(g+1): for k in range(b+1): if i<r and j<g: dp[i+1][j+1][k]=max(dp[i+1][j+1][k], dp[i][j][k]+a[0][i]*a[1][j]) if i<r and k<b: dp[i+1][j][k+1]=max(dp[i+1][j][k+1], dp[i][j][k]+a[0][i]*a[2][k]) if j<g and k<b: dp[i][j+1][k+1]=max(dp[i][j+1][k+1], dp[i][j][k]+a[1][j]*a[2][k]) answer=max(answer, dp[i][j][k]) print(answer) sys.exit(0) class Person: def __init__(self, name, age): self.name = name self.age = age p1 = Person(""heelo"", 27) print(help(Person)) age = 26 name = 'Swaroop' print('Возрас {} -- {} лет'.format(name, age)) print(help(object))",cubic,"['dp', 'greedy', 'sortings']",1065
